product_id,product_name,product_url,price,stock_total,stock_per_size,sizes_available,category,brand,country_of_origin,shoe_model,material,shipped_from,rating,review_count,sold_count,description,image_urls,image_local_paths
253449367_8286331479,GILLY TASSEL TAN WOMEN SHOES - NAPPA MILANO,https://shopee.co.id/GILLY-TASSEL-TAN-WOMEN-SHOES-NAPPA-MILANO-i.253449367.8286331479,739000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0}",,Sepatu Wanita > Loafers & Boat Shoes,NAPPA MILANO,Indonesia,,Kulit,,4.9,65,147,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
A modern redesign of 1930 vintage footwear with a refined glazy finish. Assuring you a stylish-tidy look yet comfortable and breathable wear for office, meetings, presentations, or even nights out.
Upper material: Brush off Leather
Lining: Soft Garment
Outsole: Fiber Rubber
Construction: Cementing",https://down-id.img.susercontent.com/file/a726e87c30fe003b742a054c96d8d3e8,data/images/253449367_8286331479/img_0.jpg
253449367_23824863341,Conrad Cap Toe Coffee - Nappa Milano - Nappa Milano - Sepatu Pria,https://shopee.co.id/Conrad-Cap-Toe-Coffee-Nappa-Milano-Nappa-Milano-Sepatu-Pria-i.253449367.23824863341,1019000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}",,Sepatu Pria > Sepatu Formal > Oxford,NAPPA MILANO,Indonesia,,Kulit,,5.0,10,20,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
This Conrad is a lace-up cap-toe oxford shoe in the colour coffee. The cap toe's main characteristic is an extra piece of leather added across the toe box. These shoes' clean lines and simplicity are meant to make gentlemen look dapper and elegant at every formal event.
Upper: Hand-painted Vegetable Leather
Outsole: Eva Rubber
Lining: Soft Garment",https://down-id.img.susercontent.com/file/sg-11134201-7rbmq-lqkame5m3msm48,data/images/253449367_23824863341/img_0.jpg
253449367_12199499062,Burly Boots - Nappa Milano - Sepatu Wanita,https://shopee.co.id/Burly-Boots-Nappa-Milano-Sepatu-Wanita-i.253449367.12199499062,849000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0}",,Sepatu Wanita > Boots > Sepatu Boot Fashion,NAPPA MILANO,Indonesia,,Kulit,,4.9,109,233,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Classic ankle length boots made from the finest Nappa Leather.
Wander your way, stands out among the crowd! The mono-colour scheme completes the bold and daring look you're looking for!
Upper Material: Nappa Leather
Lining: Soft Garment
Outsole: Phylon Rubber
Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7rbk0-lkuhh6q081mvec,data/images/253449367_12199499062/img_0.jpg
253449367_18642872273,Luz Buckle Strap Black - Nappa Milano - Sandal Pria,https://shopee.co.id/Luz-Buckle-Strap-Black-Nappa-Milano-Sandal-Pria-i.253449367.18642872273,869000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}","40, 41, 42, 43, 44, 45",Sepatu Wanita > Sandal > Sandal Jepit & Sandal Lainnya,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,4.8,316,691,"It’s full top to bottom! Luz Buckle Strap allows an edgy touch to your look. Secure the fit with metal buckle which adds different texture.
Masterly crafted using Brush-off Leather which allows a glossy and vivid color pay-off!
Available in Maroon and Black colour
Material: Brush-off Leather
Lining: Soft Garment
Outsole: Lightweight Rubber
Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7rbkf-lqeav056tw8074,data/images/253449367_18642872273/img_0.jpg
253449367_19837835876,Burly Tassel Sepatu Wanita Nappa Leather Chic,https://shopee.co.id/Burly-Tassel-Sepatu-Wanita-Nappa-Leather-Chic-i.253449367.19837835876,1009000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0}",,Sepatu Wanita > Loafers & Boat Shoes,NAPPA MILANO,Indonesia,,Kulit,,4.9,281,738,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Dainty tassel accent and 'burly' outsole combined providing a chic look while still maintaining the boldness of the shoe. Made from the finest Nappa Leather and the mono-colour scheme completes the bold and daring look you're looking for!
Upper Material: Nappa Leather
Lining: Soft Garment
Outsole: Phylon Rubber
Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7rdyl-lxi3423q52fa5e,data/images/253449367_19837835876/img_0.jpg
253449367_21682759289,Ruby Buckle Mules - Nappa Milano - Sepatu Wanita,https://shopee.co.id/Ruby-Buckle-Mules-Nappa-Milano-Sepatu-Wanita-i.253449367.21682759289,829000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0}",,"Sepatu Wanita > Slip Ons, Mary Janes & Mules",NAPPA MILANO,Indonesia,,,,4.6,25,66,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
The Mules (Ruby's Version) is here! Say hello to the chicer, more Parisian vibe look. What rhymes with Mules? Cool jewels! (Get it?) In this term, it's the glistening gold buckle attached to the upper of this chic mule shoe. This Ruby Buckle Mules is chunky but light, sultry, effortless and right on trend!
Upper Material: Nappa Leather
Lining: Soft Garment
Outsole: Phylon Rubber
Construction: Cemented
Heel Height: 6cm",https://down-id.img.susercontent.com/file/sg-11134201-7rbmm-lqokjhw1l5xgd6,data/images/253449367_21682759289/img_0.jpg
253449367_7143955612,Lobb Oxford Black - Nappa Milano - Sepatu Pria,https://shopee.co.id/Lobb-Oxford-Black-Nappa-Milano-Sepatu-Pria-i.253449367.7143955612,1039000.0,0,"{""Size 39"": 0, ""Size 40"": 0, ""Size 41"": 0, ""Size 42"": 0, ""Size 43"": 0, ""Size 44"": 0, ""Size 45"": 0, ""Size 46"": 0, ""Size 47"": 0, ""Size 48"": 0, ""Size 49"": 0}",,Sepatu Pria > Sepatu Formal > Oxford,NAPPA MILANO,Indonesia,,,,4.8,46,119,"Smart and honest design with plain toe give it a slick handsomeness. Lobb Oxford Black is your A-1 for formality and simplicity at the same time. Durable with strong blake stitch construction adjoins comfy fiber rubber outsole.
Material: Nappa Leather
Lining: Lambskin
Outsole: Fiber Rubber
Construction: Blake Stitch",https://down-id.img.susercontent.com/file/id-11134207-7ras9-m3g2q6h2gtwv90,data/images/253449367_7143955612/img_0.jpg
253449367_21276727374,Ruby Jane - Nappa Milano - Sepatu Wanita,https://shopee.co.id/Ruby-Jane-Nappa-Milano-Sepatu-Wanita-i.253449367.21276727374,779000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0}",,"Sepatu Wanita > Slip Ons, Mary Janes & Mules",NAPPA MILANO,Indonesia,,,,4.9,64,197,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
With the first-ever square-toe design and the chic 6cm chunky outsole feature, this collection oozes the rare and dashing look! Ruby Jane is the epitome of the classic mary jane shoe with a twist of chic 90s vibes supported by an extra-chunky outsole. Sport this black loafer with any fit and play up its preppy roots.
Upper Material: Nappa Leather
Lining: Soft Garment
Outsole: Phylon Rubber
Construction: Cemented
Heel Height: 6cm",https://down-id.img.susercontent.com/file/sg-11134201-7rbk7-lqokja4my1ei82,data/images/253449367_21276727374/img_0.jpg
253449367_15990735503,Noir Penny Loafers - Nappa Milano - Sepatu Kulit Pria,https://shopee.co.id/Noir-Penny-Loafers-Nappa-Milano-Sepatu-Kulit-Pria-i.253449367.15990735503,1059000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 4, ""43"": 0, ""44"": 0, ""45"": 0}",42,Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,831,2RB+,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Clean and smart craftsmanship with easy slip-on style. This All-black pair represents the concept of minimalism and simplicity but still putting forward the essence of formal classic. Noir Penny Loafers, your go-to shoes for day and night.
Material: Brush Off Leather
Lining: Lambskin
Outsole: Fiber Rubber
Construction: Cementing with Stitched Outsole",https://down-id.img.susercontent.com/file/sg-11134201-7rbmg-lmvsxyuhkogg42,data/images/253449367_15990735503/img_0.jpg
253449367_28524320130,Gail Sneakers Black - Nappa Milano - Sepatu Sneakers Wanita,https://shopee.co.id/Gail-Sneakers-Black-Nappa-Milano-Sepatu-Sneakers-Wanita-i.253449367.28524320130,1059000.0,0,"{""36"": 43, ""37"": 43, ""38"": 43, ""39"": 43, ""40"": 0}","36, 37, 38, 39",Sepatu Wanita > Sneakers,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,5.0,90,243,"Meet Gail, Nappa Milano's first-ever women's sneaker—The Kicks for Every Chicks. Combining retro charm with modern comfort, Gail is designed for every step of your journey.
Features:
- Lightweight and flexible: Ideal for effortless movement and all-day wear.
- Cushioned insole: Provides exceptional comfort with every step.
- Subtle retro-inspired design: A timeless style with a modern twist.
- Versatile appeal: Suitable for any occasion, from running errands to evening outings.
- Available in four colors: Black, Red, Brown, and Tan.
Materials:
- Upper: Suede Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m8x15ezlshrhfd_tn,data/images/253449367_28524320130/img_0.jpg
253449367_20956566916,Nappa Milano Socks Black,https://shopee.co.id/Nappa-Milano-Socks-Black-i.253449367.20956566916,999000.0,0,{},,Sepatu Pria > Kaos Kaki,-,,,,,4.9,76,186,"Compliment your look with comfortable toes! Nappa Milano’s newest socks are designed to ensure comfort to your feet while remaining classy. Using high quality cotton material to keep your toes pleasant, it comes in two different lengths and three neutral colors to support your daily polished attire.
All Size: 37 - 45",https://down-id.img.susercontent.com/file/sg-11134201-22100-koq3ixickxiv9c,data/images/253449367_20956566916/img_0.jpg
253449367_50253809086,Lacy Ballet Flats Baby Blue - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Lacy-Ballet-Flats-Baby-Blue-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.50253809086,849000.0,0,"{""36"": 0, ""37"": 0, ""38"": 1, ""39"": 0, ""40"": 0, ""41"": 0}",38,Sepatu Wanita > Sepatu Flat > Rounded Toe Flats,NAPPA MILANO,Indonesia,,"Kulit, Lainnya, Sintetis, pu, tekstil",KAB. TANGERANG,5.0,12,40,"A soft and feminine take on the classic ballet flat. Designed with an elastic strap for a touch of charm and a secure fit, the Lacy Ballet Flats add effortless elegance to your everyday looks — from casual strolls to dressier moments. Now available in three new colorways: baby blue, blush, and orange.
Materials:
- Upper: Lamb Skin
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-81zw7-mir2yn8q7w1s6b_tn,data/images/253449367_50253809086/img_0.jpg
253449367_20630741423,Yuri Tassel Black - Nappa Milano - Sandal Unisex,https://shopee.co.id/Yuri-Tassel-Black-Nappa-Milano-Sandal-Unisex-i.253449367.20630741423,999000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}",,"Sepatu Wanita > Slip Ons, Mary Janes & Mules",NAPPA MILANO,Indonesia,,,,4.9,53,118,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Designed for effortless use while still providing the put-togetherness. Accented with twin tassel and finely crafted with real leather along with EVA Rubber outsole ensuring utmost comfort for your daily look. Available in two color ways—Black and Maroon.
Upper Material: Box Leather
Outsole: EVA Rubber",https://down-id.img.susercontent.com/file/sg-11134201-7rbkx-lqkawjql1cef4f,data/images/253449367_20630741423/img_0.jpg
253449367_19257995452,Feelin’ Brogues Lilac T-Shirt Katun Unisex Oversized,https://shopee.co.id/Feelin%E2%80%99-Brogues-Lilac-T-Shirt-Katun-Unisex-Oversized-i.253449367.19257995452,959000.0,0,"{""XS"": 2, ""S"": 0, ""M"": 0, ""L"": 0, ""XL"": 0}",XS,Pakaian Pria > Atasan > Kaos,-,,,Katun,KAB. TANGERANG,5.0,1,2,"Crafted from 100% cotton in color lilac and topped with a graphic printed at the front and back. Oversized fit t-shirt with short sleeves and a ribbed crew neck.
Product Details:
- 20 gsm
- 100% cotton
- Screenprinted graphics
- Oversized fit
- Ribbed neck
- Unisex",https://down-id.img.susercontent.com/file/sg-11134201-22100-1g8m25s9u6iv0b,data/images/253449367_19257995452/img_0.jpg
253449367_23404764622,Instant Shine,https://shopee.co.id/Instant-Shine-i.253449367.23404764622,819000.0,0,{},,Sepatu Pria > Aksesoris & Perawatan Sepatu > Alat Perawatan & Pembersih Sepatu,-,,,,,4.9,79,214,"Tampil percaya diri sepanjang hari.
-Insant Shine dengan memberi kilap merata seketika yang tahan lama untuk sepatu Anda.
-Bentuk yang ergonomis terasa nyaman saat digunakan serta mudah dibawa kemanapun.
-Sangat sesuai diaplikasikan pada sepatu berbahan kulit nappa ataupun smooth leather. Dapat digunakan untuk lebih dari 100 kali pemakaian.",https://down-id.img.susercontent.com/file/sg-11134201-7rcby-ls6v34o1z47663,data/images/253449367_23404764622/img_0.jpg
253449367_22220679614,Cyrus Alley - Nappa Milano,https://shopee.co.id/Cyrus-Alley-Nappa-Milano-i.253449367.22220679614,759000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0}",,Sepatu Pria > Sneakers,NAPPA MILANO,Indonesia,,,,4.7,21,32,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
The Cyrus collection is the first collection ever of Nappa Milano to have a crepe pattern sole of EVA Rubber. Cyrus Alley comes in a dark stone-like grey colour, perfectly resembling the streets. With its next-level comfort, you can have the support you require while moving easily with its slick design.
#ForBroaderCircle
Available in two variants– Cyrus Retro and Cyrus Alley.
Materials:
- Upper: Nubuck Leather.
- Lining: Soft Garment.
- Outsole: EVA Rubber.",https://down-id.img.susercontent.com/file/id-11134201-23020-wxxzfcb43invd8,data/images/253449367_22220679614/img_0.jpg
253449367_28738332430,Discovery Set - Nappa de Parfum,https://shopee.co.id/Discovery-Set-Nappa-de-Parfum-i.253449367.28738332430,759000.0,0,{},,Perawatan & Kecantikan > Parfum & Wewangian > Parfum & Wewangian Unisex,-,,,,KAB. TANGERANG,5.0,11,25,"Discovery set Nappa de parfum
Including 3 of our newest perfume - 10ml each
No izin edar BPOM RI
Manhattan Hour: NA18250601130
Sax Savant: NA18250601129
Roosevelt: NA18250601128",https://down-id.img.susercontent.com/file/sg-11134201-7rdyu-mbrs3ixtaw5y43,data/images/253449367_28738332430/img_0.jpg
253449367_19420892832,Sam Laces Black - Nappa Milano - Sepatu Pria,https://shopee.co.id/Sam-Laces-Black-Nappa-Milano-Sepatu-Pria-i.253449367.19420892832,969000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}",,Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,,,4.9,239,557,"Classic Derby with specialized airy outsole. Easy open-lacing feature as well as cushy insole made it the perfect statement shoes! Skillfully crafted using brush-off leather ensuring vivid colour pay-off.
Upper Material: Brush Off Leather
Outsole: Lightweight Rubber
Insole: Injected Rubber
Construction: Cemented
Lining: Soft Garment",https://down-id.img.susercontent.com/file/sg-11134201-7rceq-lsgpgtz78yhi58,data/images/253449367_19420892832/img_0.jpg
253449367_22033865929,Ruby Tassel - Nappa Milano - Sepatu Wanita,https://shopee.co.id/Ruby-Tassel-Nappa-Milano-Sepatu-Wanita-i.253449367.22033865929,919000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0}",,Sepatu Wanita > Loafers & Boat Shoes,NAPPA MILANO,Indonesia,,Kulit,,4.9,92,247,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
With the first-ever square-toe design and the chic 6cm chunky outsole feature, this collection oozes the rare and dashing look! Ruby Tassel is a chunky tassel loafer with a contemporary look. With its upper made of genuine black leather, this pair’s style features decorative tassels with a hint of broguing details.
Upper Material: Nappa Leather
Lining: Soft Garment
Outsole: Phylon Rubber
Construction: Cemented
Heel Height: 6cm",https://down-id.img.susercontent.com/file/sg-11134201-7rbmx-lqokiw4hft0ab3,data/images/253449367_22033865929/img_0.jpg
253449367_24469263148,Juno Penny White - Nappa Milano - Sandal Unisex,https://shopee.co.id/Juno-Penny-White-Nappa-Milano-Sandal-Unisex-i.253449367.24469263148,969000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 1, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}",41,Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,5.0,18,61,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Juno Penny is a comfortable, stylish slip-on mule with a classic penny upper design. Available in various colors and materials, Juno Penny is a must-have addition to every men's and women's shoe collection! Don't believe us? Try it for yourself. Because with Juno, You Know.
Materials:
Upper: Suede Leather
Insole: Soft Garment
Outsole: IU Rubber
Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7ratp-mb7skf8n956e16,data/images/253449367_24469263148/img_0.jpg
253449367_20637835389,Burly Derby - Sepatu Wanita Kulit Nappa Klasik,https://shopee.co.id/Burly-Derby-Sepatu-Wanita-Kulit-Nappa-Klasik-i.253449367.20637835389,959000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0}",,Sepatu Wanita > Loafers & Boat Shoes,NAPPA MILANO,,,Kulit,,4.9,240,551,"Burly Derby provides the security from the easy open-lacing feature.
Classic designs along with bold outsole combined made Burly stands out among the crowd! The mono-colour scheme completes the bold and daring look you're looking for!
Upper Material: Nappa Leather
Lining: Soft Garment
Outsole: Phylon Rubber
Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7rbmz-lqkco9g0h4qi5c_tn,data/images/253449367_20637835389/img_0.jpg
253449367_21846658191,CJ KANSAS BROWN - Nappa Milano,https://shopee.co.id/CJ-KANSAS-BROWN-Nappa-Milano-i.253449367.21846658191,989000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}",,Sepatu Wanita > Sepatu Oxford,NAPPA MILANO,Indonesia,,,,5.0,3,8,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Nappa Milano x CJ for Us exclusive collection.
CJ Kansas is a lace-up moccasin-style silhouette and construction with a clean yet appealing Nubuck leather upper. Featuring Nappa's signature comfortable soles, it is that one shoe to accompany your adventurous life.
Available in four striking colors; Black, Brown, Icy Grey & Pine Green.
Upper: Nubuck Leather
Insole: Soft Garment
Outsole: EVA Rubber
Construction: Blake Stitch",https://down-id.img.susercontent.com/file/bfbcb58eb31fa7f705c8aa673e71c6e1,data/images/253449367_21846658191/img_0.jpg
253449367_56156240734,Leis Slippers Black - Nappa Milano - Sandal Unisex,https://shopee.co.id/Leis-Slippers-Black-Nappa-Milano-Sandal-Unisex-i.253449367.56156240734,729000.0,0,"{""36"": 0, ""37"": 0, ""38"": 2, ""39"": 2, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}","38, 39",Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,Indonesia,Slide,Suede,KAB. TANGERANG,5.0,20,42,"Designed with a closed-toe silhouette for a clean, structured look. LEIS Slippers feature a soft suede leather upper with an adjustable buckle detail for a secure fit. The lambskin insole adds a smooth, cushioned feel, while the lightweight EVA rubber outsole provides flexibility and everyday durability. A relaxed design that balances coverage, comfort, and ease.
Materials:
- Upper: Suede Leather
- Insole: Lamb skin
- Outsole: EVA Rubber
- Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-8260l-mkrqgveeh9fkd5_tn,data/images/253449367_56156240734/img_0.jpg
253449367_25635215402,Sam Tyrolean Black - Nappa Milano - Sepatu Kulit Pria,https://shopee.co.id/Sam-Tyrolean-Black-Nappa-Milano-Sepatu-Kulit-Pria-i.253449367.25635215402,759000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 1}",45,Sepatu Pria > Sepatu Pria Lainnya,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,4.9,23,59,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Sam Tyrolean is a homage to the classic, world-renowned moc-toe platform shoe, reenacted with a twist of our signature Sam outsole for an elevated, sophisticated look. Crafted with a cushy sole, it offers comfort that makes each step as enjoyable as it is stylish. Available in black and brown.
Materials:
- Upper: Nappa Leather
- Outsole: Lightweight Rubber
- Insole: Injected Phylon
- Lining: Soft Garment
- Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7rdxe-lzb8djwvuassfe,data/images/253449367_25635215402/img_0.jpg
